video_id,video_title,author,comment,likes,date,sentiment,sentiment_score
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@24j7_,너무추카해❤사랑해요❤ 더더더대박나세요❤ 가족모두 행운억만개🍀받으세요🍀,0,2026-05-18T13:29:31Z,중립,0.4386
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@TV-fr4ce,이 분은 뭐.. 명품 조연이지~,0,2026-05-18T13:21:46Z,중립,0.2494
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@ivebeento,"손더게스트 화평이 아부지, 헤어질 결심의 서래의 남편…인상깊은 연기 많이 보여주셔서 감사합니다. 앞으로도 계속 보고 싶은 배우님이십니다",0,2026-05-18T13:21:37Z,중립,0.8887
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@aqaadd5373,앞으로 더 승승장구하시길!!!!!!!!!!!,1,2026-05-18T13:09:19Z,중립,0.3266
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@北朝鮮人民共和國,이 분 하고 하이킥 신세경 아빠 나오는 거면 거진 재밌음. 이런 분들이 조연상 받고 그래야 조연들이 힘내서 더 열심히들 하시지.,0,2026-05-18T13:06:48Z,중립,0.1363
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@유미림,"너무 축하드려요
앞으로 더 훨훨 나시길🤍",0,2026-05-18T13:06:04Z,중립,0.4363
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@k신마적,진심으로 축하드립니다 정말 정말 멋진배우님 앞으로도 좋은활동 응원합니다!,0,2026-05-18T12:53:54Z,중립,0.3247
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@mirecha5866,1987에서도 그 시절 안기부 같아서 기억에 남았는데 김부장에서 백상무는 진짜.. 웃기고 짠하고 다 했어요. 캐릭터 그 자체로 보이심,0,2026-05-18T12:47:37Z,중립,0.1431
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@jungyoungkim1070,유승목배우님 늘 승승장구하세요 응원 합니다🎉🎉🎉🎉🎉🎉,0,2026-05-18T12:46:53Z,중립,0.3375
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@mandu-99,동막골아저씨,0,2026-05-18T12:34:35Z,중립,0.0725
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@iq200wAnT,나는 처음으로 본 게 보이스로 봤는데 정말 재밌게 본 드라마 중 하나라서 더 기억에 남았음..그 이후로 좀 더 뜨셨으면 했는데 조연상까지 받으신 거 너무 내가 다 뿌듯함,0,2026-05-18T12:23:45Z,중립,0.3686
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@강가딘z,"아, 무빙에서 그, 킁킁이!!",0,2026-05-18T12:22:38Z,중립,0.1597
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@willrihee,개인적으로 영화 1987에서도 인상깊게 연기하신다고 느꼈습니다 수상 축하드려용,0,2026-05-18T12:20:32Z,중립,0.5641
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@zhanghera3367,드라마 용팔이에서 형사님으로 나오실때부터 눈여겨봤습니다. 그뒤로 나오실때마다 “와 연기잘하시는 배우님”으로 알고있다가 김부장속 “백상무님”으로 알고있다가 이제는 배우 유승목으로 기억합니다. 유승목배우님 백상 수상축하드립니다!!,0,2026-05-18T12:15:40Z,중립,0.3381
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@usernopainnogain,연기 진짜 잘하심,0,2026-05-18T12:11:12Z,중립,0.3968
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@만주벌판말달리자,승목이 동생을 응원해 주신 모든분들 감사드립니다.,0,2026-05-18T12:05:50Z,중립,0.9096
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@더블유-v1b,내 일처럼 기쁘네요. 축하드려요.,0,2026-05-18T12:05:18Z,중립,0.4798
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@다쓰-z7m,이번주 유퀴즈 라인업 머지 ;;;,0,2026-05-18T11:51:45Z,중립,0.2522
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@kyjelblue,유승목 배우님 축하드립니다!!  너무 잘 보고 있습니다!!,1,2026-05-18T11:43:15Z,중립,0.3286
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@이안나-w7d4q,착하고 연기잘하는 사람이 이긴다❤,0,2026-05-18T11:41:48Z,중립,0.2705
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@카와이-g4h,축하드려요^^,0,2026-05-18T11:33:25Z,중립,0.5947
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@kimssom3770,전 손더게스트에서 화평이 아부지로 나오셨을 때 처음 알았어요~~ 늘 잘보고 있습니다 ! 수상 축하드려요~~,0,2026-05-18T11:31:33Z,중립,0.6356
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@아아야야루류류,손더게 화평이 아부지ㅜㅜㅜㅜ 수상 축하드립니다,0,2026-05-18T11:18:53Z,중립,0.7034
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@백이화-d4b,"연기 너무좋습니다❤😊
흥 하세요🎉",0,2026-05-18T11:17:57Z,중립,0.1114
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@Jdjdjdjsiiw,수많은 작품을 봤는데 정작 존함을 몰랐네요. 유승목 이름 세글자 꼭 기억하겠습니다. 너무 축하드리고 앞으로 더 좋은날 있길 간절히 바라겠습니다🎉,1,2026-05-18T11:16:06Z,중립,0.2804
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@aaaaa_302,가족계획에서 조해팔 너무 강렬했어요,0,2026-05-18T11:13:08Z,중립,0.2197
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@프라다-n4b,와 이분은 진짜 보고싶다 얀기 잘하시는데,0,2026-05-18T11:11:10Z,중립,0.0774
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@한미경-k7t,오  기대만땅,0,2026-05-18T11:08:39Z,중립,0.4451
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@youngjuan0121,순천 오광두(열혈사제1) 최고였습니다!!,0,2026-05-18T11:06:43Z,중립,0.2954
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@박혜원-l7q,보이스 나계장님❤,0,2026-05-18T11:04:10Z,중립,0.6608
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@이이클,손더게스트때부터 인상깊게 봤는데 성함을 기억 못했습니다. 유승목 배우님 축하드립니다.,0,2026-05-18T10:51:31Z,중립,0.7812
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@옴뇸뇸-g9b,손더게스트👍🏻,0,2026-05-18T10:50:47Z,중립,0.3862
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@가을꽃돼지,나 이분넘좋아~~진짜 상 많이 받으신줄 알아는뎅~~받아할분이 받아서 추카추카❤,0,2026-05-18T10:47:59Z,중립,0.3448
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@jjang_y00,요즘 보이스1부터 정주행해서 너무 익숙한 얼굴 이제 존함도 외웠음.,0,2026-05-18T10:46:17Z,중립,0.1109
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@user-lotto,형님 진심으로 축하드립니다^^ ㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊ,0,2026-05-18T10:45:33Z,중립,0.3382
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@치킨집-z2s,다시 한번 수상 축하드려요,1,2026-05-18T10:45:03Z,중립,0.7974
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@cdj1506,아 벌써 눈물난다,0,2026-05-18T10:44:32Z,중립,0.8848
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@enengneng22,이번 백상에서 이 분이 상 받은게 제일 좋았음.,21,2026-05-18T10:43:55Z,중립,0.4076
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@Ri-in-q6y,"연기 너무 잘하는 멋진분 
더 잘 되시길..",0,2026-05-18T10:34:39Z,중립,0.1301
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@김혜정-f2m3h,백상은 왜 유재석을 초청안했나,0,2026-05-18T10:32:23Z,중립,0.2505
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@jinkimasdr,너무 좋아하는 배우님! 응원합니다!,0,2026-05-18T10:30:44Z,중립,0.2768
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@pink8551,이렇게 연기 잘하시는 분이 어떻게 첫 수상일 수가 있는지..ㅠㅠ 더 잘 되셨음 좋겠어요,0,2026-05-18T10:30:26Z,중립,0.665
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@cgkim1063,무빙 교장쌤 킁~ 킁~,0,2026-05-18T10:23:20Z,중립,0.2776
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@최혜정-v7p,수상 축하드려요❤❤❤🎉🎉🎉,0,2026-05-18T10:18:02Z,중립,0.219
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@오후5시반노을,출연자체가 감동입니다.🥰 ❤,7,2026-05-18T10:13:06Z,중립,0.4391
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@cobaltsky2838,"요즘 허수아비 재미있게 보는데 너무 나쁜사람으로 나와서, , ,연기를 잘 해서 그런거겠죠,",0,2026-05-18T10:10:59Z,중립,0.1376
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@구염둥이827,"상을 너무 늦게 받으신것 같아요. 
정말 축하드립니다! 앞으로도 계속 많이많이 나와주세요!😊",0,2026-05-18T10:08:36Z,중립,0.4143
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@김해성-u8y,유승목 배우님..승승장구 하세요..좋은배우,0,2026-05-18T10:07:02Z,중립,0.3496
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@heartiSG,명품배우.  더 다른말이 필요없는.,1,2026-05-18T10:05:55Z,중립,0.4048
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@kvickar,문가영 신세경 같은 애들이 받을게 아니었거든 ㅋㅋㅋㅋㅋㅋ 백상도 여자는 인기로 주더라고,0,2026-05-18T10:05:53Z,중립,0.2058
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@iknow330,너무 늦게 받으셨어요,0,2026-05-18T10:01:45Z,중립,0.1403
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@아기백호얌,"근데 인기말고 주조연 떠나서 연기 잘하는 이런분들이 상을 많이 받았으면 좋겠음
인기있고 시청률 잘나오면 무조건 상주는거 너무 싫어
정말 연기 잘한 사람에게 주자",1,2026-05-18T10:00:46Z,중립,0.0681
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@remon12340,백상은 이런분만 타면 좋겠습니다. 거만하고 무례한 인간들 말고!,0,2026-05-18T09:59:25Z,중립,0.1786
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@빵울zZ,"요즘 “손더 게스트“라는 드라마보는데
여기에도 유승목 배우님 나오심 엄청난 다작배우!!!!!",2,2026-05-18T09:55:55Z,중립,0.4991
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@심야am,악역을 했는데도 좋은 인상으로 남는걸 보면 사람 자체가 좋은 사람인 것 같아요,4,2026-05-18T09:54:39Z,중립,0.5474
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@이상현-j5n,"오랜 노력과 기다림 끝에 결실은 맺는 이런 모습이 참...
너무 감동입니다. 백상 수상 너무 축하드려요.",2,2026-05-18T09:47:36Z,중립,0.6294
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@Zthbjj,연기자가 아니라 김부장에서 처음봤는데 걍 회사 상무 그대로 데려온줄 알았음,0,2026-05-18T09:41:37Z,중립,0.3185
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@dongwl9977,오래오래 연기해주세요! 늘 응원합니다 유승목 배우님~!,1,2026-05-18T09:36:26Z,중립,0.552
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@aarty1122,"난  이분 예전부터 연기잘하는데 왜 무명이고  안뜰까? 참 의아했는데
드뎌 빛을보내요
축하드립니다",0,2026-05-18T09:35:06Z,중립,0.3274
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@jk-bo9ho,이 분 보이스에서도 너무 좋았어요 ❤,2,2026-05-18T09:34:21Z,중립,0.3276
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@jekim5867,"댓글들이 다 선해요:) 
댓글도 읽을만 나요❤❤❤ 유배우님 화이팅❤❤❤❤",3,2026-05-18T09:34:03Z,중립,0.3564
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@유동균-q9n,고령화가족에서 기억에 남아요,1,2026-05-18T09:28:54Z,중립,0.3344
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@tomen55,"산소 같은 분들 참 많죠. 드라마를 보면 늘 나오던 조연급으로 등장하는 수많은 배우들 
많은 수상식들은 그런 배우들을 대중 앞에 발굴하고 빛나게 해줘야 합니다. 
대중들은 미안하게도 스포트라이트를 주지 않으면 그들의 숨은 노력을 무심함에 잊곤 합니다.
그렇게 빛난 배우들의 보석 같은 연기가 우리 마음에 깊은 여운을 남기고, 작품을 더 풍성하게 만들며, 
결국 우리의 감성까지 넓혀준다는 것을 다시 한번 느끼게 됩니다.",4,2026-05-18T09:22:01Z,중립,0.3213
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@이철재-p3g,세상 가장 멋진 남자는 와이프를 사랑하고 감사할줄 아는 남자 그걸 수상소감에서 느꼈습니다 멋지십니다!,19,2026-05-18T09:20:35Z,중립,0.6327
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@그만때려-e5t,연기를보는게 아니고 그냥 저사람인데 저인물이 실존해있다고 생각한경우 딱두번있었는데 안성기 배우님과 유승목 배우님이세요 늦게 피는꽃이 아름답네요 😊,1,2026-05-18T09:17:44Z,중립,0.2388
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@PerpetualEclipses,"명품 배우들의 특징들:
한 번도, 혹은 거의 한평생 상이란 상은 받아보지 못함
그런데 모든 시청자가 다 알아봄
“아, 그 배우… 맞아 맞아”",1,2026-05-18T09:14:55Z,중립,0.2042
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@PerpetualEclipses,"내가 김부장 브금을 어떻게 잊었는데....................................................................
유승목 배우님 멋지십니다",1,2026-05-18T09:13:22Z,중립,0.2724
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@아사람논란없는분,씬스틸러 🎉🎉,1,2026-05-18T09:08:42Z,중립,0.0979
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@Ollikey,내가 좋아하는 배우,3,2026-05-18T09:08:13Z,중립,0.2042
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@삐약삐약이-u2e,진짜 이 분 앞으로 더 잘되시면좋겠다!,4,2026-05-18T08:59:57Z,중립,0.3017
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@물개-b2c,보이스 나홍수계장님 연기 인상깊었습니다❤,1,2026-05-18T08:52:48Z,중립,0.2667
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@유나-m7b3c,"유승목님 연기의 신 아닌가
이분 나오는거 다 잼남",2,2026-05-18T08:44:34Z,중립,0.2364
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@가나-m9x5g,와 극중이랑 이미지가 또다르시네 진짜 깔끔하게 잘생기셨구나,3,2026-05-18T08:43:23Z,중립,0.2377
